antecedents,consequents,support,confidence,lift
"Magnitude_Minor, Depth_Surface",Time_Afternoon,0.01125703564727955,0.1866546438232642,1.0714772896807783
SURIGAO DEL NORTE,Depth_Crust,0.037224352176632135,0.505975113958359,1.0706085245985024
Depth_Crust,SURIGAO DEL NORTE,0.037224352176632135,0.07876416776940337,1.0706085245985024
"Time_Night, LOC_OTHER","Magnitude_Micro, Depth_Surface",0.030326925342832024,0.3245392822502425,1.070199759398395
"Magnitude_Micro, Depth_Surface","Time_Night, LOC_OTHER",0.030326925342832024,0.10000597764361288,1.070199759398395
"Time_Night, SURIGAO DEL SUR","Depth_Crust, Magnitude_Micro",0.019894680552156693,0.41212917761922646,1.070098472557349
"Depth_Crust, Magnitude_Micro","Time_Night, SURIGAO DEL SUR",0.019894680552156693,0.05165678245316766,1.070098472557349
Time_Night,"LOC_OTHER, Depth_Surface",0.03504001595199899,0.09945206184240991,1.0699800521828307
"LOC_OTHER, Depth_Surface",Time_Night,0.03504001595199899,0.3769868356899074,1.0699800521828307
Depth_Interface,"Time_Night, LOC_OTHER",0.01164677198611451,0.09996888128209118,1.06980277795678
"Time_Night, LOC_OTHER",Depth_Interface,0.01164677198611451,0.12463627546071775,1.06980277795678
"LOC_OTHER, Depth_Surface","Magnitude_Micro, Time_Evening",0.023284480336442162,0.2505119453924915,1.06876120208418
"Magnitude_Micro, Time_Evening","LOC_OTHER, Depth_Surface",0.023284480336442162,0.09933877266927033,1.06876120208418
SURIGAO DEL SUR,"Magnitude_Micro, Time_Morning",0.022650025831361994,0.15690337163307594,1.0684672198277312
"Magnitude_Micro, Time_Morning",SURIGAO DEL SUR,0.022650025831361994,0.15424021725712875,1.068467219827731
"LOC_OTHER, Time_Night, Depth_Surface",Magnitude_Micro,0.030326925342832024,0.8654940506983962,1.0682017149652634
Magnitude_Micro,"LOC_OTHER, Time_Night, Depth_Surface",0.030326925342832024,0.0374298051323355,1.0682017149652632
"Depth_Crust, Magnitude_Minor",Time_Afternoon,0.013396053692978402,0.18600553737729675,1.0677511417468537
Time_Afternoon,"Depth_Crust, Magnitude_Minor",0.013396053692978402,0.0768990634755463,1.0677511417468537
"Depth_Crust, SURIGAO DEL SUR","Magnitude_Micro, Time_Morning",0.011021381116821202,0.1564993564993565,1.0657159919720098
"Magnitude_Micro, Time_Morning","Depth_Crust, SURIGAO DEL SUR",0.011021381116821202,0.075052462658931,1.0657159919720096
"Time_Evening, SURIGAO DEL NORTE",Depth_Crust,0.010821981129510291,0.503584985238296,1.0655511766934476
Depth_Crust,"Time_Evening, SURIGAO DEL NORTE",0.010821981129510291,0.0228985674011852,1.0655511766934476
"Magnitude_Micro, Time_Afternoon",SURIGAO DEL NORTE,0.010831044765297152,0.07839149829441092,1.0655429836541397
SURIGAO DEL NORTE,"Magnitude_Micro, Time_Afternoon",0.010831044765297152,0.14722188000492795,1.0655429836541397
"Depth_Crust, Magnitude_Micro",BATANGAS,0.021045762297087853,0.05464558034453544,1.0652122835676572
BATANGAS,"Depth_Crust, Magnitude_Micro",0.021045762297087853,0.41024734982332156,1.0652122835676572
Depth_Interface,DAVAO ORIENTAL,0.01006969935920095,0.08643223899175353,1.0646595244165635
DAVAO ORIENTAL,Depth_Interface,0.01006969935920095,0.1240370659819136,1.0646595244165635
"Magnitude_Micro, LOC_OTHER",Time_Night,0.08127362210076951,0.37510980966325036,1.0646525971742875
Time_Night,"Magnitude_Micro, LOC_OTHER",0.08127362210076951,0.2306742469065933,1.0646525971742875
"Magnitude_Micro, Time_Night",BATANGAS,0.015879489898577917,0.054601552030417305,1.0643540348176628
BATANGAS,"Magnitude_Micro, Time_Night",0.015879489898577917,0.30954063604240284,1.0643540348176628
Time_Afternoon,Magnitude_Minor,0.02903082542531111,0.1666493236212279,1.064346542660127
Magnitude_Minor,Time_Afternoon,0.02903082542531111,0.1854124457308249,1.064346542660127
"Depth_Crust, Time_Morning","Magnitude_Micro, SURIGAO DEL SUR",0.011021381116821202,0.12608875985068438,1.0638956074553272
"Magnitude_Micro, SURIGAO DEL SUR","Depth_Crust, Time_Morning",0.011021381116821202,0.09299479963291528,1.0638956074553272
DAVAO ORIENTAL,Time_Afternoon,0.015045635406186838,0.18532990956793569,1.0638727498720038
Time_Afternoon,DAVAO ORIENTAL,0.015045635406186838,0.08636836628511967,1.0638727498720038
"Depth_Crust, Time_Afternoon, LOC_OTHER",Magnitude_Micro,0.016822108020411307,0.861652739090065,1.0634607284218847
Magnitude_Micro,"Depth_Crust, Time_Afternoon, LOC_OTHER",0.016822108020411307,0.02076201982235944,1.0634607284218847
"DAVAO ORIENTAL, Time_Night",Depth_Crust,0.013957999111763692,0.5024469820554649,1.0631432402654526
Depth_Crust,"DAVAO ORIENTAL, Time_Night",0.013957999111763692,0.02953416565982011,1.0631432402654526
OCCIDENTAL MINDORO,"Magnitude_Micro, Time_Evening",0.011728344708196246,0.24913361571043516,1.062880822665327
"Magnitude_Micro, Time_Evening",OCCIDENTAL MINDORO,0.011728344708196246,0.050036734851707204,1.0628808226653268
Time_Night,"Depth_Interface, LOC_OTHER",0.01164677198611451,0.033056363028323,1.0623773927404325
"Depth_Interface, LOC_OTHER",Time_Night,0.01164677198611451,0.3743081852607049,1.0623773927404325
"DAVAO ORIENTAL, Magnitude_Micro",Depth_Crust,0.028541389092820692,0.5016727736179704,1.0615050684855931
Depth_Crust,"DAVAO ORIENTAL, Magnitude_Micro",0.028541389092820692,0.06039161536543735,1.0615050684855931
"Depth_Crust, Magnitude_Micro",OCCIDENTAL MINDORO,0.019233035139715946,0.04993881201167279,1.0608007447169563
OCCIDENTAL MINDORO,"Depth_Crust, Magnitude_Micro",0.019233035139715946,0.4085483249903735,1.0608007447169563
"Depth_Crust, Magnitude_Micro","Time_Evening, LOC_OTHER",0.030508198058569216,0.07921491104207852,1.0601480288917473
"Time_Evening, LOC_OTHER","Depth_Crust, Magnitude_Micro",0.030508198058569216,0.40829694323144106,1.0601480288917473
Magnitude_Micro,"Depth_Crust, Time_Night, SURIGAO DEL NORTE",0.010513817512757068,0.012976262388974652,1.0597216918119632
"Depth_Crust, Time_Night, SURIGAO DEL NORTE",Magnitude_Micro,0.010513817512757068,0.8586232420429312,1.0597216918119632
"Depth_Interface, LOC_OTHER",Magnitude_Micro,0.026710534663875067,0.8584328575589862,1.0594867173114584
Magnitude_Micro,"Depth_Interface, LOC_OTHER",0.026710534663875067,0.03296641832785198,1.0594867173114584
Time_Afternoon,"Depth_Surface, SURIGAO DEL SUR",0.010178462988643264,0.058428720083246614,1.05940823590874
"Depth_Surface, SURIGAO DEL SUR",Time_Afternoon,0.010178462988643264,0.18455217748562036,1.0594082359087398
"Magnitude_Micro, SURIGAO DEL SUR",Time_Afternoon,0.02187055315369207,0.18453655552156623,1.0593185591701313
Time_Afternoon,"Magnitude_Micro, SURIGAO DEL SUR",0.02187055315369207,0.12554630593132152,1.059318559170131
Time_Morning,SURIGAO DEL SUR,0.028378243648657223,0.15290325731308296,1.0592057061976365
SURIGAO DEL SUR,Time_Morning,0.028378243648657223,0.1965844163998242,1.0592057061976365
Magnitude_Micro,"Depth_Crust, LOC_OTHER",0.10247346620623397,0.12647381256012707,1.0583225038734456
"Depth_Crust, LOC_OTHER",Magnitude_Micro,0.10247346620623397,0.8574895714827456,1.0583225038734456
Depth_Interface,"Magnitude_Micro, LOC_OTHER",0.026710534663875067,0.22926715419324722,1.0581583095291847
"Magnitude_Micro, LOC_OTHER",Depth_Interface,0.026710534663875067,0.1232796486090776,1.0581583095291847
"LOC_OTHER, Time_Evening, Depth_Surface",Magnitude_Micro,0.023284480336442162,0.8569046030687125,1.0576005298026054
Magnitude_Micro,"LOC_OTHER, Time_Evening, Depth_Surface",0.023284480336442162,0.028737946618341278,1.0576005298026054
Depth_Crust,"Time_Night, SURIGAO DEL NORTE",0.01224497194804724,0.025909518056114914,1.0571830756838811
"Time_Night, SURIGAO DEL NORTE",Depth_Crust,0.01224497194804724,0.49963017751479294,1.0571830756838811
"Time_Afternoon, LOC_OTHER","Depth_Crust, Magnitude_Micro",0.016822108020411307,0.40710682167141915,1.0570578636409054
"Depth_Crust, Magnitude_Micro","Time_Afternoon, LOC_OTHER",0.016822108020411307,0.04367881012896545,1.0570578636409051
"CEBU, Depth_Surface",Magnitude_Micro,0.019051762423978755,0.8562118126272913,1.0567454806696386
Magnitude_Micro,"CEBU, Depth_Surface",0.019051762423978755,0.023513882363469584,1.0567454806696386
BATANGAS,"Magnitude_Micro, Time_Evening",0.012698153737390217,0.24752650176678445,1.0560243790430028
"Magnitude_Micro, Time_Evening",BATANGAS,0.012698153737390217,0.054174239201887006,1.0560243790430026
"Magnitude_Micro, LOC_OTHER","Time_Night, Depth_Surface",0.030326925342832024,0.13997071742313325,1.0557947100575453
"Time_Night, Depth_Surface","Magnitude_Micro, LOC_OTHER",0.030326925342832024,0.22875504204553224,1.055794710057545
LOC_OTHER,Magnitude_Micro,0.21666621348487733,0.8552466816929627,1.0555543060816863
Magnitude_Micro,LOC_OTHER,0.21666621348487733,0.26741168311072333,1.0555543060816863
Magnitude_Micro,"Depth_Interface, SURIGAO DEL SUR",0.012344671941702695,0.015235921873951272,1.0545762210005758
"Depth_Interface, SURIGAO DEL SUR",Magnitude_Micro,0.012344671941702695,0.8544542032622334,1.0545762210005758
LOC_OTHER,Depth_Interface,0.031115461656288805,0.12282208149976746,1.0542308288432274
Depth_Interface,LOC_OTHER,0.031115461656288805,0.26707639645246617,1.0542308288432272
Magnitude_Micro,"Time_Evening, LOC_OTHER",0.06380799593949117,0.0787524889813634,1.0539593476228537
"Time_Evening, LOC_OTHER",Magnitude_Micro,0.06380799593949117,0.853954391072295,1.0539593476228537
BATANGAS,"Magnitude_Micro, Depth_Surface",0.01636892623106833,0.31908127208480563,1.0522014415203744
"Magnitude_Micro, Depth_Surface",BATANGAS,0.01636892623106833,0.05397812182437682,1.0522014415203744
Time_Morning,SURIGAO DEL NORTE,0.014356799086385513,0.07735508131073889,1.0514553992971705
SURIGAO DEL NORTE,Time_Morning,0.014356799086385513,0.19514598989774548,1.0514553992971702
DAVAO ORIENTAL,Time_Morning,0.015834171719643617,0.1950429831416769,1.0509003942474169
Time_Morning,DAVAO ORIENTAL,0.015834171719643617,0.08531523172339697,1.0509003942474167
LOC_OTHER,"Depth_Crust, Magnitude_Micro",0.10247346620623397,0.4044935780472971,1.050272544468049
"Depth_Crust, Magnitude_Micro",LOC_OTHER,0.10247346620623397,0.266073613856726,1.050272544468049
